exposure,stimType,sentence,word1,word2,word3,word4,word5,word6,word7,word8,word9,word10,gender,bildung,ageGroups,MSSGroups,ABNBLGroups
non-exposure,StimuliGS,Die Autor*innen lesen die Bücher. Eine davon will nicht mehr.,133.3,233.3,216.6,250,199.9,233.3,233.4,216.6,266.6,233.4,weiblich,tertiaer,younger,higherSexism,moreNegativeAtt
non-exposure,StimuliGS,Die Praktikant*innen essen die Gerichte. Eine davon hat keinen Hunger.,100,349.9,233.3,466.5,366.7,266.6,333.3,233.4,299.9,283.2,weiblich,tertiaer,younger,higherSexism,moreNegativeAtt
non-exposure,StimuliGM,Die Schriftsteller schreiben die Romane. Eine davon mag es nicht.,100,266.6,766.6,416.7,349.8,283.4,599.9,433.3,433.2,366.7,weiblich,tertiaer,younger,higherSexism,moreNegativeAtt
non-exposure,StimuliGM,Die Autofahrer nehmen die Ausfahrt. Eine davon verpasst sie knapp.,299.9,433.3,233.3,400,366.6,333.2,266.8,249.8,233.4,499.9,weiblich,tertiaer,younger,higherSexism,moreNegativeAtt
non-exposure,StimuliGS,Die Sänger*innen singen die Lieder. Eine davon singt oft daneben.,299.9,283.3,250,266.6,233.3,233.3,316.6,150,383.3,416.6,weiblich,tertiaer,younger,higherSexism,moreNegativeAtt
non-exposure,StimuliGM,Die Schwimmer trainieren die Arme. Eine davon kann nicht mehr.,100,200,216.6,216.7,233.2,200,216.7,216.6,216.7,199.9,weiblich,tertiaer,younger,higherSexism,moreNegativeAtt
non-exposure,StimuliGS,Die Kunstmaler*innen zeichnen die Bäume. Eine davon kann es nicht.,116.6,216.8,249.9,199.9,233.4,216.6,233.2,266.8,216.5,216.7,weiblich,tertiaer,younger,higherSexism,moreNegativeAtt
non-exposure,StimuliGS,Die Zuschauer*innen betrachten die Bühne. Eine davon sieht nicht gut.,166.6,266.7,249.9,283.3,250.1,316.5,199.9,283.4,249.9,250,weiblich,tertiaer,younger,higherSexism,moreNegativeAtt
non-exposure,StimuliGM,Die Spaziergänger laufen die Strecke. Eine davon ist zu langsam.,200,199.9,233.3,216.7,233.3,233.2,300,149.9,266.7,216.7,weiblich,tertiaer,younger,higherSexism,moreNegativeAtt
exposure,StimuliGM,Die Tennisspieler schlagen die Bälle. Eine davon schlägt immer daneben.,133,833,667,700,684,683,700,700,850,1651,weiblich,tertiaer,middle aged,higherSexism,moreNegativeAtt
exposure,StimuliGS,Die Geiger*innen spielen die Symphonie. Eine davon spielt falsche Täne.,451,2700,633,683,834,699,701,1501,848,800,weiblich,tertiaer,middle aged,higherSexism,moreNegativeAtt
exposure,StimuliGM,Die Autofahrer nehmen die Ausfahrt. Eine davon verpasst sie knapp.,234,816,700,783,766,651,800,934,2283,833,weiblich,tertiaer,middle aged,higherSexism,moreNegativeAtt
exposure,StimuliGS,Die Kellner*innen servieren die Teller. Eine davon lässt einen fallen.,100,883,716,1117,683,700,1017,1483,1084,1200,weiblich,tertiaer,middle aged,higherSexism,moreNegativeAtt
exposure,StimuliGM,Die Schwimmer trainieren die Arme. Eine davon kann nicht mehr.,100,667,666,1050,834,833,2449,1234,717,2067,weiblich,tertiaer,middle aged,higherSexism,moreNegativeAtt
exposure,StimuliGS,Die Autor*innen lesen die Bücher. Eine davon will nicht mehr.,799,1785,816,666,717,1184,1099,1700,884,850,weiblich,tertiaer,middle aged,higherSexism,moreNegativeAtt
exposure,StimuliGS,Die Praktikant*innen essen die Gerichte. Eine davon hat keinen Hunger.,666,1100,550,566,1084,700,983,668,766,767,weiblich,tertiaer,middle aged,higherSexism,moreNegativeAtt
exposure,StimuliGM,Die Nachbarn essen die Mahlzeit. Eine davon hat keinen Hunger.,900,1050,934,733,1033,734,1400,583,667,1367,weiblich,tertiaer,middle aged,higherSexism,moreNegativeAtt
exposure,StimuliGS,Die Schüler*innen schreiben die Aufsätze. Eine davon macht viele Fehler.,234,932,817,783,784,616,1150,684,700,866,weiblich,tertiaer,middle aged,higherSexism,moreNegativeAtt
exposure,StimuliGM,Die Schriftsteller schreiben die Romane. Eine davon mag es nicht.,516,767,617,1233,700,650,1234,1100,699,2067,weiblich,tertiaer,middle aged,higherSexism,moreNegativeAtt
exposure,StimuliGM,Die Musiker spielen die Instrumente. Eine davon kann es nicht.,117,517,467,883,817,667,716,684,566,783,weiblich,tertiaer,middle aged,higherSexism,moreNegativeAtt
exposure,StimuliGS,Die Zuschauer*innen betrachten die Bühne. Eine davon sieht nicht gut.,100,1383,667,684,599,717,667,566,650,1167,weiblich,tertiaer,middle aged,higherSexism,moreNegativeAtt
exposure,StimuliGS,Die Sänger*innen singen die Lieder. Eine davon singt oft daneben.,116,1467,700,699,834,716,501,650,683,884,weiblich,tertiaer,middle aged,higherSexism,moreNegativeAtt
exposure,StimuliGM,Die Schauspieler lesen die Texte. Eine davon liest nicht gut.,100,1000,1317,649,1068,716,700,650,616,684,weiblich,tertiaer,middle aged,higherSexism,moreNegativeAtt
exposure,StimuliGM,Die Künstler malen die Bilder. Eine davon malt nicht gut.,717,750,667,616,683,601,733,583,750,733,weiblich,tertiaer,middle aged,higherSexism,moreNegativeAtt
exposure,StimuliGS,Die Kunstmaler*innen zeichnen die Bäume. Eine davon kann es nicht.,100,1649,1133,751,649,667,666,535,683,666,weiblich,tertiaer,middle aged,higherSexism,moreNegativeAtt
exposure,StimuliGS,Die Athlet*innen rennen die Länge. Eine davon ist zu langsam.,282,967,550,483,468,583,465,667,634,533,weiblich,tertiaer,middle aged,higherSexism,moreNegativeAtt
exposure,StimuliGM,Die Spaziergänger laufen die Strecke. Eine davon ist zu langsam.,168,633,633,484,467,450,466,500,467,3000,weiblich,tertiaer,middle aged,higherSexism,moreNegativeAtt
non-exposure,StimuliGS,Die Geiger*innen spielen die Symphonie. Eine davon spielt falsche Täne.,282.9,1249.9,816.5,833.2,649.8,533.4,599.9,483.3,716.5,766.6,maennlich,sek1,middle aged,lowerSexism,moreNegativeAtt
non-exposure,StimuliGM,Die Schriftsteller schreiben die Romane. Eine davon mag es nicht.,433.4,1116.4,716.9,649.7,899.7,749.8,783.7,699.5,617.1,632.7,maennlich,sek1,middle aged,lowerSexism,moreNegativeAtt
non-exposure,StimuliGM,Die Spaziergänger laufen die Strecke. Eine davon ist zu langsam.,700.1,832.9,783.4,866.4,1016.6,683.2,633.5,816.2,600.2,549.6,maennlich,sek1,middle aged,lowerSexism,moreNegativeAtt
non-exposure,StimuliGS,Die Autor*innen lesen die Bücher. Eine davon will nicht mehr.,599.7,949.8,999.9,500,649.8,683.2,533.1,800,716.7,633.1,maennlich,sek1,middle aged,lowerSexism,moreNegativeAtt
non-exposure,StimuliGS,Die Athlet*innen rennen die Länge. Eine davon ist zu langsam.,1016.5,949.8,1116.4,766.6,949.8,733.2,766.6,816.5,466.7,933.1,maennlich,sek1,middle aged,lowerSexism,moreNegativeAtt
non-exposure,StimuliGM,Die Nachbarn essen die Mahlzeit. Eine davon hat keinen Hunger.,216.2,583.4,499.9,500,549.7,766.6,600.2,682.9,633.3,516.5,maennlich,sek1,middle aged,lowerSexism,moreNegativeAtt
non-exposure,StimuliGS,Die Sänger*innen singen die Lieder. Eine davon singt oft daneben.,833.3,899.8,749.8,666.7,816.4,1033.1,483.4,566.5,500,683.1,maennlich,sek1,middle aged,lowerSexism,moreNegativeAtt
non-exposure,StimuliGM,Die Musiker spielen die Instrumente. Eine davon kann es nicht.,483.4,816.4,566.7,566.5,616.6,1033.2,549.8,516.6,483.2,533.4,maennlich,sek1,middle aged,lowerSexism,moreNegativeAtt
non-exposure,StimuliGM,Die Künstler malen die Bilder. Eine davon malt nicht gut.,516.6,566.6,516.6,499.9,416.6,483.2,466.7,416.6,483.2,483.3,maennlich,sek1,middle aged,lowerSexism,moreNegativeAtt
non-exposure,StimuliGS,Die Zuschauer*innen betrachten die Bühne. Eine davon sieht nicht gut.,133.4,699.8,650,583.3,550,483.2,449.8,500.2,732.9,533.4,maennlich,sek1,middle aged,lowerSexism,moreNegativeAtt
non-exposure,StimuliGS,Die Praktikant*innen essen die Gerichte. Eine davon hat keinen Hunger.,566.7,1133.3,633,549.9,716.6,666.7,583.1,549.9,483.3,466.6,maennlich,sek1,middle aged,lowerSexism,moreNegativeAtt
non-exposure,StimuliGM,Die Tennisspieler schlagen die Bälle. Eine davon schlägt immer daneben.,433.3,683.3,649.8,517.2,499.4,683.2,616.5,533.3,517,649.6,maennlich,sek1,middle aged,lowerSexism,moreNegativeAtt
non-exposure,StimuliGS,Die Kunstmaler*innen zeichnen die Bäume. Eine davon kann es nicht.,450,2016.3,950,699.8,649.8,533.7,433,516.4,383.4,466.6,maennlich,sek1,middle aged,lowerSexism,moreNegativeAtt
non-exposure,StimuliGM,Die Schwimmer trainieren die Arme. Eine davon kann nicht mehr.,416.6,516.6,433.2,483.5,449.8,533.2,533.7,699.4,583.7,549.5,maennlich,sek1,middle aged,lowerSexism,moreNegativeAtt
non-exposure,StimuliGM,Die Autofahrer nehmen die Ausfahrt. Eine davon verpasst sie knapp.,549.9,483.4,499.8,466.7,483.3,716.5,499.9,766.5,533.3,633.2,maennlich,sek1,middle aged,lowerSexism,moreNegativeAtt
non-exposure,StimuliGS,Die Kellner*innen servieren die Teller. Eine davon lässt einen fallen.,450.5,750.2,749.1,616.6,499.8,550,583.3,516.5,449.8,500,maennlich,sek1,middle aged,lowerSexism,moreNegativeAtt
non-exposure,StimuliGM,Die Schauspieler lesen die Texte. Eine davon liest nicht gut.,116.7,600.1,399.7,416.8,466.4,450.2,466.4,599.8,533.2,466.8,maennlich,sek1,middle aged,lowerSexism,moreNegativeAtt
non-exposure,StimuliGS,Die Schüler*innen schreiben die Aufsätze. Eine davon macht viele Fehler.,100,866.5,450,466.7,549.7,433.3,399.9,500,549.8,749.9,maennlich,sek1,middle aged,lowerSexism,moreNegativeAtt
exposure,StimuliGS,Die Kunstmaler*innen zeichnen die Bäume. Eine davon kann es nicht.,650.6,768,833.6,734.3,584.1,734,550.4,634.2,533.9,467.3,weiblich,tertiaer,middle aged,higherSexism,moreNegativeAtt
exposure,StimuliGM,Die Musiker spielen die Instrumente. Eine davon kann es nicht.,567.7,467.5,583.8,650.6,550.4,567.4,567,534.2,467.6,550.5,weiblich,tertiaer,middle aged,higherSexism,moreNegativeAtt
exposure,StimuliGM,Die Autofahrer nehmen die Ausfahrt. Eine davon verpasst sie knapp.,250.2,967.7,667.4,550.5,483.9,601.1,666.9,768,683.7,600.5,weiblich,tertiaer,middle aged,higherSexism,moreNegativeAtt
exposure,StimuliGS,Die Praktikant*innen essen die Gerichte. Eine davon hat keinen Hunger.,434,1084.7,466.8,417.6,433.3,500.7,701,416.9,467,451.2,weiblich,tertiaer,middle aged,higherSexism,moreNegativeAtt
exposure,StimuliGS,Die Geiger*innen spielen die Symphonie. Eine davon spielt falsche Täne.,634.1,1434.8,567.2,584.5,583.6,533.7,851,717.4,550.8,583.6,weiblich,tertiaer,middle aged,higherSexism,moreNegativeAtt
exposure,StimuliGM,Die Künstler malen die Bilder. Eine davon malt nicht gut.,700.8,667.4,684.4,667.1,484.3,717.4,700.4,717.5,467.7,416.3,weiblich,tertiaer,middle aged,higherSexism,moreNegativeAtt
exposure,StimuliGS,Die Athlet*innen rennen die Länge. Eine davon ist zu langsam.,718.1,1100.4,767.9,750.5,450.9,650.7,783.7,550.6,400.3,801.1,weiblich,tertiaer,middle aged,higherSexism,moreNegativeAtt
exposure,StimuliGM,Die Schauspieler lesen die Texte. Eine davon liest nicht gut.,867.6,818,533.5,400.5,483.8,684,650.9,499.9,467.7,533.7,weiblich,tertiaer,middle aged,higherSexism,moreNegativeAtt
exposure,StimuliGM,Die Tennisspieler schlagen die Bälle. Eine davon schlägt immer daneben.,1619.6,800.2,700.4,600.8,884,884.3,1184.6,1201.4,450.5,417.4,weiblich,tertiaer,middle aged,higherSexism,moreNegativeAtt
exposure,StimuliGS,Die Autor*innen lesen die Bücher. Eine davon will nicht mehr.,450.8,968.1,667.1,451.5,666.6,700.9,516.7,501,533.9,516.8,weiblich,tertiaer,middle aged,higherSexism,moreNegativeAtt
exposure,StimuliGM,Die Nachbarn essen die Mahlzeit. Eine davon hat keinen Hunger.,449.3,552.2,546.7,454.1,483.7,630.6,482.7,504.9,479.2,488.4,weiblich,tertiaer,middle aged,higherSexism,moreNegativeAtt
exposure,StimuliGS,Die Sänger*innen singen die Lieder. Eine davon singt oft daneben.,567.3,1100.8,668.7,562.2,717,1005.5,462.8,484.2,572,796,weiblich,tertiaer,middle aged,higherSexism,moreNegativeAtt
exposure,StimuliGM,Die Schwimmer trainieren die Arme. Eine davon kann nicht mehr.,338,767.6,679.6,837.6,650.8,784.8,646.8,684.4,650.3,1155.6,weiblich,tertiaer,middle aged,higherSexism,moreNegativeAtt
exposure,StimuliGS,Die Kellner*innen servieren die Teller. Eine davon lässt einen fallen.,750.5,1501.3,450.8,487.5,551.3,818.3,895.4,955.7,1330,905.4,weiblich,tertiaer,middle aged,higherSexism,moreNegativeAtt
exposure,StimuliGS,Die Zuschauer*innen betrachten die Bühne. Eine davon sieht nicht gut.,397.3,520.2,652.4,566.2,579.3,484,534.2,922.1,612.8,467.2,weiblich,tertiaer,middle aged,higherSexism,moreNegativeAtt
exposure,StimuliGM,Die Spaziergänger laufen die Strecke. Eine davon ist zu langsam.,100,1073.1,945.9,821.9,697.1,571.8,449.7,395.9,405.2,484.4,weiblich,tertiaer,middle aged,higherSexism,moreNegativeAtt
exposure,StimuliGM,Die Schriftsteller schreiben die Romane. Eine davon mag es nicht.,484.3,817.4,700.4,684,634.3,833.8,799.6,652.2,501.3,750.3,weiblich,tertiaer,middle aged,higherSexism,moreNegativeAtt
exposure,StimuliGS,Die Schüler*innen schreiben die Aufsätze. Eine davon macht viele Fehler.,851.7,950.7,450.3,684.2,783.7,651,400.4,551.7,482.8,700.6,weiblich,tertiaer,middle aged,higherSexism,moreNegativeAtt
exposure,StimuliGM,Die Musiker spielen die Instrumente. Eine davon kann es nicht.,101.4,500.4,550.8,414.9,383.8,767.7,333.7,433.9,385.2,382,maennlich,tertiaer,younger,middleSexism,middleAtt
exposure,StimuliGS,Die Geiger*innen spielen die Symphonie. Eine davon spielt falsche Täne.,801,368.6,700,566.2,500.4,636.2,450.3,383.1,432,417.1,maennlich,tertiaer,younger,middleSexism,middleAtt
exposure,StimuliGS,Die Kunstmaler*innen zeichnen die Bäume. Eine davon kann es nicht.,119.2,715.3,1184,533.9,600.9,433.8,602.3,415,467.5,450.5,maennlich,tertiaer,younger,middleSexism,middleAtt
exposure,StimuliGM,Die Künstler malen die Bilder. Eine davon malt nicht gut.,552.7,533.3,515.9,418.8,398.3,500.6,483.8,467.3,451.4,432.5,maennlich,tertiaer,younger,middleSexism,middleAtt
exposure,StimuliGS,Die Praktikant*innen essen die Gerichte. Eine davon hat keinen Hunger.,466.7,733.9,1034.7,900.9,1668.3,685.6,598.8,652.5,481.8,419.1,maennlich,tertiaer,younger,middleSexism,middleAtt
exposure,StimuliGM,Die Spaziergänger laufen die Strecke. Eine davon ist zu langsam.,968.2,566.7,834.5,316.5,402.6,565.4,483.6,384.2,449.7,517.6,maennlich,tertiaer,younger,middleSexism,middleAtt
exposure,StimuliGS,Die Schüler*innen schreiben die Aufsätze. Eine davon macht viele Fehler.,483.5,717.3,617.4,602.8,565.4,719.4,515,567.1,552.1,515.6,maennlich,tertiaer,younger,middleSexism,middleAtt
exposure,StimuliGM,Die Nachbarn essen die Mahlzeit. Eine davon hat keinen Hunger.,100,452.8,751.2,364.3,417.4,519.3,448.1,383.9,350,400.6,maennlich,tertiaer,younger,middleSexism,middleAtt
exposure,StimuliGM,Die Tennisspieler schlagen die Bälle. Eine davon schlägt immer daneben.,500.2,384.1,500.2,517.6,417.4,518.2,448.8,769,482.3,617.6,maennlich,tertiaer,younger,middleSexism,middleAtt
exposure,StimuliGS,Die Sänger*innen singen die Lieder. Eine davon singt oft daneben.,100,467.1,400.3,650.6,350.2,984.2,351.7,284.4,450.3,415.3,maennlich,tertiaer,younger,middleSexism,middleAtt
exposure,StimuliGM,Die Autofahrer nehmen die Ausfahrt. Eine davon verpasst sie knapp.,350.6,667.2,550.4,383.8,384.8,382.8,333.5,383.6,450.4,584.1,maennlich,tertiaer,younger,middleSexism,middleAtt
exposure,StimuliGS,Die Kellner*innen servieren die Teller. Eine davon lässt einen fallen.,435.7,582.3,1336.1,383.3,365.5,484.1,366.7,434,416.9,867.8,maennlich,tertiaer,younger,middleSexism,middleAtt
exposure,StimuliGM,Die Schwimmer trainieren die Arme. Eine davon kann nicht mehr.,884,552.8,450,399.1,418.4,482.3,452.2,282,502.2,398.6,maennlich,tertiaer,younger,middleSexism,middleAtt
exposure,StimuliGS,Die Athlet*innen rennen die Länge. Eine davon ist zu langsam.,584,285.2,600.2,349.3,1184.2,418.9,365.5,333.7,351.5,416.1,maennlich,tertiaer,younger,middleSexism,middleAtt
exposure,StimuliGS,Die Autor*innen lesen die Bücher. Eine davon will nicht mehr.,150.4,500.4,1067.4,534.1,500.4,452.1,432.3,416.9,383.8,400.4,maennlich,tertiaer,younger,middleSexism,middleAtt
exposure,StimuliGM,Die Schriftsteller schreiben die Romane. Eine davon mag es nicht.,400.5,468.4,517.7,565,352,369.2,313.1,385.1,317,734.1,maennlich,tertiaer,younger,middleSexism,middleAtt
exposure,StimuliGM,Die Schauspieler lesen die Texte. Eine davon liest nicht gut.,100,400.1,484.1,600.3,450.6,934.1,417.2,383.7,417,700.7,maennlich,tertiaer,younger,middleSexism,middleAtt
exposure,StimuliGS,Die Zuschauer*innen betrachten die Bühne. Eine davon sieht nicht gut.,100,634,317,1001,367.1,333.6,367,333.7,333.7,383.7,maennlich,tertiaer,younger,middleSexism,middleAtt
non-exposure,StimuliGM,Die Schauspieler lesen die Texte. Eine davon liest nicht gut.,116.1,500.9,552.1,532.8,416.1,440.7,434.2,510.7,723.3,658.8,weiblich,tertiaer,older,higherSexism,morePositiveAtt
non-exposure,StimuliGS,Die Athlet*innen rennen die Länge. Eine davon ist zu langsam.,316.7,466.4,739.2,461.7,601.4,984.4,733,451.2,467.8,599.2,weiblich,tertiaer,older,higherSexism,morePositiveAtt
non-exposure,StimuliGM,Die Schwimmer trainieren die Arme. Eine davon kann nicht mehr.,222.3,227.5,250.6,215.4,217.9,233.7,233.4,240.1,300.3,265.5,weiblich,tertiaer,older,higherSexism,morePositiveAtt
non-exposure,StimuliGS,Die Geiger*innen spielen die Symphonie. Eine davon spielt falsche Täne.,633.9,406,244.8,250.1,216.4,223.8,209.3,319.2,398.8,290.5,weiblich,tertiaer,older,higherSexism,morePositiveAtt
non-exposure,StimuliGS,Die Sänger*innen singen die Lieder. Eine davon singt oft daneben.,165.3,267.8,283.1,283.3,401.1,333.5,332.4,334,333.3,333.8,weiblich,tertiaer,older,higherSexism,morePositiveAtt
non-exposure,StimuliGM,Die Spaziergänger laufen die Strecke. Eine davon ist zu langsam.,100,266.7,267.3,300,283.7,266.8,284.3,333.1,316.3,483.4,weiblich,tertiaer,older,higherSexism,morePositiveAtt
non-exposure,StimuliGM,Die Autofahrer nehmen die Ausfahrt. Eine davon verpasst sie knapp.,383.7,333.2,250.5,267.9,233.2,249.5,234.5,232.5,234,234.5,weiblich,tertiaer,older,higherSexism,morePositiveAtt
non-exposure,StimuliGS,Die Schüler*innen schreiben die Aufsätze. Eine davon macht viele Fehler.,324.9,282.4,211.1,217.2,216.2,263.9,974,634.7,444.5,435.2,weiblich,tertiaer,older,higherSexism,morePositiveAtt
non-exposure,StimuliGS,Die Praktikant*innen essen die Gerichte. Eine davon hat keinen Hunger.,234,227.1,223.8,210.2,216.5,206.3,215.5,183,211.1,224.1,weiblich,tertiaer,older,higherSexism,morePositiveAtt
non-exposure,StimuliGM,Die Tennisspieler schlagen die Bälle. Eine davon schlägt immer daneben.,100,217.6,199.9,200,194.2,189.4,200.8,194,180,192.4,weiblich,tertiaer,older,higherSexism,morePositiveAtt
non-exposure,StimuliGS,Die Kellner*innen servieren die Teller. Eine davon lässt einen fallen.,490,210.1,233.8,222.9,210.7,500.6,490,193.7,216.5,200.5,weiblich,tertiaer,older,higherSexism,morePositiveAtt
non-exposure,StimuliGM,Die Schriftsteller schreiben die Romane. Eine davon mag es nicht.,116.5,233.5,200.6,198.7,201.2,200.7,216,183.9,233.8,199.5,weiblich,tertiaer,older,higherSexism,morePositiveAtt
non-exposure,StimuliGM,Die Musiker spielen die Instrumente. Eine davon kann es nicht.,300,334.5,266.4,484.5,318,299.4,467.2,465.9,417.3,500,weiblich,tertiaer,older,higherSexism,morePositiveAtt
non-exposure,StimuliGS,Die Autor*innen lesen die Bücher. Eine davon will nicht mehr.,100,666.9,1002,400.9,717.5,983.1,817.1,1151.3,617.2,534.8,weiblich,tertiaer,older,higherSexism,morePositiveAtt
non-exposure,StimuliGM,Die Künstler malen die Bilder. Eine davon malt nicht gut.,147.4,326.8,349.2,384.1,317,283.3,411.8,589.9,409,666.5,weiblich,tertiaer,older,higherSexism,morePositiveAtt
